,phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
8256,6520676,https://bodybytoddondemand.com/WELLS/WellsFargo%20(2)/WellsFargo/WellsFargo/wells/,http://www.phishtank.com/phish_detail.php?phish_id=6520676,2020-04-22T02:00:31+00:00,yes,2020-04-22T02:02:21+00:00,yes,Other
8257,6520673,http://gembrite.co.uk/.mik/sbc/sbc/sbcglobal.net.htm,http://www.phishtank.com/phish_detail.php?phish_id=6520673,2020-04-22T02:00:21+00:00,yes,2020-04-22T02:01:08+00:00,yes,Other
8258,6520506,https://puntaarenas.cl/plano_regulador/archivos/.Home/,http://www.phishtank.com/phish_detail.php?phish_id=6520506,2020-04-21T23:17:03+00:00,yes,2020-04-24T08:53:59+00:00,yes,PayPal
8259,6520476,http://livepind.com/usaa.com.ent.login/ent.login,http://www.phishtank.com/phish_detail.php?phish_id=6520476,2020-04-21T23:01:20+00:00,yes,2020-05-20T07:47:58+00:00,yes,Other
8260,6520443,https://app.stepform.io/SCpDfVy,http://www.phishtank.com/phish_detail.php?phish_id=6520443,2020-04-21T22:15:35+00:00,yes,2020-04-22T21:11:26+00:00,yes,Other
8261,6520440,"https://secure.runescape.com-en.ru/m=weblogin/loginform856,123,685,95945499,2167",http://www.phishtank.com/phish_detail.php?phish_id=6520440,2020-04-21T22:10:10+00:00,yes,2020-04-21T22:12:20+00:00,yes,RuneScape
8262,6520438,https://com-en.ru,http://www.phishtank.com/phish_detail.php?phish_id=6520438,2020-04-21T22:10:06+00:00,yes,2020-04-21T22:11:07+00:00,yes,RuneScape
8263,6520432,http://www.themulchmanva.com/wells,http://www.phishtank.com/phish_detail.php?phish_id=6520432,2020-04-21T22:00:37+00:00,yes,2020-04-21T22:01:28+00:00,yes,Other
8264,6520419,https://psf.my/wp-admin/images/template/sharepoint/portal/Login.php?sslchannel=true&amp;sessionid=2y65clsJ1n8yQsUcPg3sQyNZs8KuSYeVxl1JGtsIRBgH4aUTrXmhw9hZi1ta0H5x26gJAJrrlI8pT2jk0FBwPTv7UYhUGnsIuIs4sTwNCEdvHwPHbre1kJ8eIq9oOB7ikA,http://www.phishtank.com/phish_detail.php?phish_id=6520419,2020-04-21T21:42:05+00:00,yes,2020-04-23T04:37:37+00:00,yes,Microsoft
8265,6520408,https://p8p6k.codesandbox.io/,http://www.phishtank.com/phish_detail.php?phish_id=6520408,2020-04-21T21:35:22+00:00,yes,2020-04-29T09:30:14+00:00,yes,Other
8266,6520286,http://gembrite.co.uk/.nun/sbc/sbc/sbcglobal.net.htm,http://www.phishtank.com/phish_detail.php?phish_id=6520286,2020-04-21T20:32:39+00:00,yes,2020-04-21T20:33:19+00:00,yes,Other
8267,6520244,http://betasus332.blogspot.com,http://www.phishtank.com/phish_detail.php?phish_id=6520244,2020-04-21T19:54:48+00:00,yes,2020-04-21T20:19:02+00:00,yes,Other
8268,6520245,https://betasus332.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6520245,2020-04-21T19:54:48+00:00,yes,2020-04-21T20:19:02+00:00,yes,Other
8269,6520203,https://firebasestorage.googleapis.com/v0/b/f8g7tgf87gf9gf3g.appspot.com/o/hg%20f%207r76%3Df8%2Fvw%20r%20ff%3Dw3.html?alt=media&token=2fb553ec-62d7-41d6-959b-a072df35f8d5,http://www.phishtank.com/phish_detail.php?phish_id=6520203,2020-04-21T19:10:53+00:00,yes,2020-04-21T19:12:05+00:00,yes,Other
8270,6520176,http://044c7ce.wcomhost.com/admin/customer_center/customer-IDPP00C231/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6520176,2020-04-21T19:00:59+00:00,yes,2020-04-21T19:02:30+00:00,yes,Other
8271,6520132,https://yadadikh.com/jay/D2017HL/index.php?email=idshield@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=6520132,2020-04-21T18:34:03+00:00,yes,2020-04-21T18:36:13+00:00,yes,Other
8272,6520125,https://shopytricks.com/wp-admin/.secu/login.php?cmd=login_submit&id=MzMzMDE5MzI1MzMzMDE5MzI1&session=MzMzMDE5MzI1MzMzMDE5MzI1,http://www.phishtank.com/phish_detail.php?phish_id=6520125,2020-04-21T18:28:09+00:00,yes,2020-04-22T03:26:00+00:00,yes,Other
8273,6520038,http://ww17.paypal.com.05925924b730bb369f87ad369fde0ffbf74a3c2.33s3.smoz.us/sbg1xq3ekty%20xvtq/kfyqrsnjfked1r/rzchf6fugweaovinebpooamyfuo0ib61fmwqj2u0opkbvfrznitrw==&amp;gerf=3uyfjdsoil4lilwi5c6ma63xu%20h0jlq1wnniditpsxa=&amp;guro=phmbqulkusscrq/,http://www.phishtank.com/phish_detail.php?phish_id=6520038,2020-04-21T18:00:31+00:00,yes,2020-04-30T22:52:46+00:00,yes,Other
8274,6519908,https://avisobcp.com/b,http://www.phishtank.com/phish_detail.php?phish_id=6519908,2020-04-21T16:56:50+00:00,yes,2020-05-02T05:17:39+00:00,yes,Other
8275,6519796,https://appleid.apple.com-app.es/,http://www.phishtank.com/phish_detail.php?phish_id=6519796,2020-04-21T16:05:56+00:00,yes,2020-05-05T05:28:25+00:00,yes,Other
8276,6519775,http://videosfacebook.today/app/facebook.com/?lang=en&amp;key=K7TqheOY,http://www.phishtank.com/phish_detail.php?phish_id=6519775,2020-04-21T16:03:57+00:00,yes,2020-04-21T16:10:14+00:00,yes,Other
8277,6519769,http://paypal.com.05925924b730bb369f87ad369fde0ffbf74a3c2.33s3.smoz.us/sbg1xq3ekty%20xvtq/kfyqrsnjfked1r/rzchf6fugweaovinebpooamyfuo0ib61fmwqj2u0opkbvfrznitrw==&amp;gerf=3uyfjdsoil4lilwi5c6ma63xu%20h0jlq1wnniditpsxa=&amp;guro=phmbqulkusscrq/,http://www.phishtank.com/phish_detail.php?phish_id=6519769,2020-04-21T16:03:37+00:00,yes,2020-04-29T09:30:15+00:00,yes,Other
8278,6519760,https://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?cmd=_update-information&amp;account_update=cfd3e4364279938f6dd892f5d4717419&amp;lim_session=9a295336fc477d9b8b90a57bd473356380a18020,http://www.phishtank.com/phish_detail.php?phish_id=6519760,2020-04-21T16:02:58+00:00,yes,2020-04-21T16:07:50+00:00,yes,Other
8279,6519759,https://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?cmd=_update-information&amp;account_update=a697bd70604cb5d83b87185295d5b518&amp;lim_session=db986db20822cb45a22cb1cd051f860ee6f6aaa2,http://www.phishtank.com/phish_detail.php?phish_id=6519759,2020-04-21T16:02:54+00:00,yes,2020-04-21T16:07:50+00:00,yes,Other
8280,6519758,https://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?account_update=7fa1081401b8f44abfe1a9beb342c1e4&amp;cmd=_update-information&amp;lim_session=f2a6e56b12a3ee09775677a7f1f8dfdaa43896c3,http://www.phishtank.com/phish_detail.php?phish_id=6519758,2020-04-21T16:02:50+00:00,yes,2020-04-21T16:06:39+00:00,yes,Other
8281,6519657,http://toadhat.typeform.com/to/Me9wVa,http://www.phishtank.com/phish_detail.php?phish_id=6519657,2020-04-21T15:27:54+00:00,yes,2020-04-30T08:32:16+00:00,yes,Other
8282,6519590,https://orange-fr.meta0range2-me.ga/orange/orange-en/login,http://www.phishtank.com/phish_detail.php?phish_id=6519590,2020-04-21T14:58:55+00:00,yes,2020-05-28T06:27:55+00:00,yes,Other
8283,6519544,http://beta.kenaidanceta.com/postamok/438a1,http://www.phishtank.com/phish_detail.php?phish_id=6519544,2020-04-21T14:53:32+00:00,yes,2020-04-21T14:54:49+00:00,yes,Other
8284,6519545,http://beta.kenaidanceta.com/postamok/438a1/,http://www.phishtank.com/phish_detail.php?phish_id=6519545,2020-04-21T14:53:32+00:00,yes,2020-04-21T14:54:49+00:00,yes,Other
8285,6519495,https://www.notion.so/Here-s-document-shared-with-you-cceff1dcf68c41a59647ad09b4b36bc2,http://www.phishtank.com/phish_detail.php?phish_id=6519495,2020-04-21T14:32:57+00:00,yes,2020-04-22T21:16:47+00:00,yes,Other
8286,6519477,https://homen-atendimento.joomla.com/sec/index.php?q=5bfzoos55bfz-q4hq-5bfzq4hqq4hq-gkz9q4hq&amp;s=5bfzoos55bfz-q4hq-5bfzq4hqq4hq-gkz9q4hq&amp;n=5bfzoos55bfz-q4hq-5bfzq4hqq4hq-gkz9q4hq,http://www.phishtank.com/phish_detail.php?phish_id=6519477,2020-04-21T14:11:19+00:00,yes,2020-04-21T14:33:45+00:00,yes,Other
8287,6519432,http://www.paypal.letima.de/,http://www.phishtank.com/phish_detail.php?phish_id=6519432,2020-04-21T14:08:32+00:00,yes,2020-04-21T14:26:45+00:00,yes,Other
8288,6519405,http://taumiq.com/.n-Uewsys09/.cache872/cmd-login=870dcac37e414745bc4bf25f50508247/?reff=MjYzNDEyZGExOGZmMGM5Y2JiNDI5YTZiZmViY2U5ZGY=,http://www.phishtank.com/phish_detail.php?phish_id=6519405,2020-04-21T14:07:12+00:00,yes,2020-05-07T16:40:15+00:00,yes,Other
8289,6519350,https://onedrive.live.com/?authkey=!AACUHPDmY26A584&amp;cid=5A1FAF0110C4A22C&amp;id=5A1FAF0110C4A22C!1553&amp;parId=root&amp;o=OneUp,http://www.phishtank.com/phish_detail.php?phish_id=6519350,2020-04-21T14:04:58+00:00,yes,2020-05-28T06:27:51+00:00,yes,Other
8290,6519351,https://onedrive.live.com/?authkey=!AIuSZYYWONlw6wQ&amp;cid=5A1FAF0110C4A22C&amp;id=5A1FAF0110C4A22C!1550&amp;parId=root&amp;o=OneUp,http://www.phishtank.com/phish_detail.php?phish_id=6519351,2020-04-21T14:04:58+00:00,yes,2020-05-28T04:00:29+00:00,yes,Other
8291,6519347,http://group-18-sans.wikaba.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6519347,2020-04-21T14:04:50+00:00,yes,2020-04-21T14:13:46+00:00,yes,Other
8292,6519346,http://group-18-sans.wikaba.com/,http://www.phishtank.com/phish_detail.php?phish_id=6519346,2020-04-21T14:04:45+00:00,yes,2020-05-23T10:26:47+00:00,yes,Other
8293,6519333,http://53.com-id9533371.thoughtoholics.net/en/signin.php?sslchannel=true&amp;sessionid=zm3NPxvnwDK7q2b1O1NU1Voq6T3VDX0ck40aBvx88ifzlqAasn5uitUpnYl1Wlegper1KY9ThpsDQ2NiqSMJmH8KGtLCP0TfekgYjqRAPkeGm1YMULvgsE197MLXMEc1Zt,http://www.phishtank.com/phish_detail.php?phish_id=6519333,2020-04-21T14:03:54+00:00,yes,2020-04-21T14:11:24+00:00,yes,Other
8294,6519297,https://centrodenutricionysaludltda.com/Esther/Greenawalt/,http://www.phishtank.com/phish_detail.php?phish_id=6519297,2020-04-21T14:01:51+00:00,yes,2020-04-21T14:05:25+00:00,yes,Other
8295,6519296,https://centrodenutricionysaludltda.com/Esther/Greenawalt,http://www.phishtank.com/phish_detail.php?phish_id=6519296,2020-04-21T14:01:50+00:00,yes,2020-04-21T14:05:25+00:00,yes,Other
8296,6519291,http://golfballsonline.com/assets/language/location0.html,http://www.phishtank.com/phish_detail.php?phish_id=6519291,2020-04-21T14:01:38+00:00,yes,2020-04-21T14:05:25+00:00,yes,Other
8297,6519256,https://firebasestorage.googleapis.com/v0/b/outlook-webapp.appspot.com/o/index.html?alt=media&amp;token=b2c5bb9c-a3d7-462e-abfa-5801c4201bad#kfinley@jamesaustin.com,http://www.phishtank.com/phish_detail.php?phish_id=6519256,2020-04-21T13:41:04+00:00,yes,2020-04-21T13:43:16+00:00,yes,Other
8298,6519255,https://oceetee-my.sharepoint.com/:x:/r/personal/oceetee_oceetee_com_sa/_layouts/15/WopiFrame.aspx?guestaccesstoken=5T/V57wOsh/ZuC+UBBppraPDH5DAQZJEpXBHaM/9wJY=&amp;docid=1_129efcffef3324628b752d1139515937e&amp;wdFormId={0767107A-F265-4239-A58D-79524EADA2A7}&amp;action=formsubmit&amp;cid=a79ba94e-e9be-4a5f-ba1d-20a889580d1b,http://www.phishtank.com/phish_detail.php?phish_id=6519255,2020-04-21T13:40:55+00:00,yes,2020-05-03T07:05:34+00:00,yes,Other
8299,6519236,https://oceetee-my.sharepoint.com/personal/oceetee_oceetee_com_sa/_layouts/15/guestaccess.aspx?guestaccesstoken=5T%2fV57wOsh%2fZuC%2bUBBppraPDH5DAQZJEpXBHaM%2f9wJY%3d&docid=1_129efcffef3324628b752d1139515937e&wdFormId=%7B0767107A%2DF265%2D4239%2DA58D%2D79524EADA2A7%7D,http://www.phishtank.com/phish_detail.php?phish_id=6519236,2020-04-21T13:27:05+00:00,yes,2020-05-17T07:55:06+00:00,yes,Other
8300,6519237,https://oceetee-my.sharepoint.com/personal/oceetee_oceetee_com_sa/_layouts/15/WopiFrame.aspx?guestaccesstoken=5T%2fV57wOsh%2fZuC%2bUBBppraPDH5DAQZJEpXBHaM%2f9wJY%3d&docid=1_129efcffef3324628b752d1139515937e&wdFormId=%7B0767107A%2DF265%2D4239%2DA58D%2D79524EADA2A7%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6519237,2020-04-21T13:27:05+00:00,yes,2020-05-06T07:37:26+00:00,yes,Other
8301,6519140,https://valeexpressa.com/ourtime/urtme.html,http://www.phishtank.com/phish_detail.php?phish_id=6519140,2020-04-21T11:38:30+00:00,yes,2020-04-22T17:31:39+00:00,yes,Other
8302,6519054,https://surb.madebyhaley.com/htn?tu=Z4NwlG1ocGKclX2mmHKTaIF_YKCDomZjbGKjY31y/amuehlem%40gmx.ch,http://www.phishtank.com/phish_detail.php?phish_id=6519054,2020-04-21T10:12:49+00:00,yes,2020-04-26T18:07:33+00:00,yes,Other
8303,6519014,http://izvilagkft.hu/wp-content/languages/.../redirect/com.htm,http://www.phishtank.com/phish_detail.php?phish_id=6519014,2020-04-21T08:55:23+00:00,yes,2020-04-21T08:56:51+00:00,yes,American Express
8304,6518986,https://storage.googleapis.com/outlook-webapp-832020.appspot.com/%2525%2525%2525%2525%2525%2525%2525%2525%2525%2525%2525%2525/owa.html#admin@example.com,http://www.phishtank.com/phish_detail.php?phish_id=6518986,2020-04-21T07:59:52+00:00,yes,2020-04-21T08:03:00+00:00,yes,Microsoft
8305,6518964,https://laaksik1.emlnk.com/lt.php?s=6f497ba8afac6d56aea875819edadd79&i=6A8A1A18,http://www.phishtank.com/phish_detail.php?phish_id=6518964,2020-04-21T07:33:46+00:00,yes,2020-04-29T06:53:54+00:00,yes,Other
8306,6518922,http://ggsales.ru,http://www.phishtank.com/phish_detail.php?phish_id=6518922,2020-04-21T06:27:30+00:00,yes,2020-04-21T06:29:44+00:00,yes,Other
8307,6518841,https://firebasestorage.googleapis.com/v0/b/onlineupdatebase3456.appspot.com/o/sm123%2Findex.htm?alt=media&amp;token=158cbd55-4c67-4ef6-b13f-d69aba854f3a#aaaa@example.jp,http://www.phishtank.com/phish_detail.php?phish_id=6518841,2020-04-21T04:57:04+00:00,yes,2020-04-21T04:59:18+00:00,yes,Other
8308,6518780,http://videosfacebook.today/app/facebook.com/?lang=en&amp;key=K7TqheOYNGfjG2FNt0316N6O27NAMy6K7lbRbpto7XZK6n6kJVdT4rRpvkNzaWMybeMj27gHUFi8dJpV0v07vulNhJNKjywtqYjmF3fc1grZLNCqHnJAgit5fLEmbtB1q7dHusxE46S8UHzVH1g7SuhkuyVrp3FdszZGyHPhZ7GF6v1OxqwREQYY5y4OrMYpO0mBcTWM,http://www.phishtank.com/phish_detail.php?phish_id=6518780,2020-04-21T03:02:31+00:00,yes,2020-04-21T03:07:04+00:00,yes,Other
8309,6518779,http://videosfacebook.today/app/facebook.com/?lang=en&amp;key=eQ24gKJ62w3jsCjRQSS6ywKTkFh6DRZPcR7sU9XoDBrGDIP4SYXZQF2Mfh73GQLxeU1NMWPjWpeYFR4MLjOy7dLfUHhVY8G1JZG7BF7jRRlYxn7niKYzFUTh1lMu6D5HfmHhM3SeMbw9jCb4TSt6gr4Rc9W4AGy1tyPP8EwFeu9yz3c6k8GN5EASTsaZRHBvgZ2HaHyg,http://www.phishtank.com/phish_detail.php?phish_id=6518779,2020-04-21T03:02:27+00:00,yes,2020-04-21T03:05:54+00:00,yes,Other
8310,6518776,http://www.ertcegypt.com/w11/invoice/PackageDrive-139333download1117899508222909file5445250578715138575_foldersn,http://www.phishtank.com/phish_detail.php?phish_id=6518776,2020-04-21T03:02:12+00:00,yes,2020-04-21T03:05:54+00:00,yes,Other
8311,6518772,https://taxionpanama.com/diane/bell-McKoy,http://www.phishtank.com/phish_detail.php?phish_id=6518772,2020-04-21T03:01:53+00:00,yes,2020-04-21T03:04:44+00:00,yes,Other
8312,6518767,https://grupocamco.cl/wp-includes/js/jquery/ui/widget/Dhl,http://www.phishtank.com/phish_detail.php?phish_id=6518767,2020-04-21T03:01:29+00:00,yes,2020-04-21T03:04:44+00:00,yes,Other
8313,6518757,http://35.188.36.185/paypal/www.paypal.com/website,http://www.phishtank.com/phish_detail.php?phish_id=6518757,2020-04-21T03:00:46+00:00,yes,2020-04-21T03:03:35+00:00,yes,Other
8314,6518691,https://grupocamco.cl/wp-includes/js/jquery/ui/widget/Dhl/,http://www.phishtank.com/phish_detail.php?phish_id=6518691,2020-04-21T02:13:11+00:00,yes,2020-04-21T02:23:52+00:00,yes,Other
8315,6518686,http://shop4you.se/http/McrOffice/SSL/SecureLog/cmd-login=360309ed5505234ba1aec97e95afa6ac,http://www.phishtank.com/phish_detail.php?phish_id=6518686,2020-04-21T02:12:56+00:00,yes,2020-04-21T02:23:52+00:00,yes,Other
8316,6518633,https://taxionpanama.com/diane/bell-McKoy/,http://www.phishtank.com/phish_detail.php?phish_id=6518633,2020-04-21T02:06:00+00:00,yes,2020-04-21T02:15:46+00:00,yes,Other
8317,6518605,http://www.ertcegypt.com/w11/invoice/PackageDrive-139333download1117899508222909file5445250578715138575_foldersn/,http://www.phishtank.com/phish_detail.php?phish_id=6518605,2020-04-21T02:03:53+00:00,yes,2020-04-21T02:09:57+00:00,yes,Other
8318,6518584,http://www.invite-grub-whatsappsex-chat.2waky.com/,http://www.phishtank.com/phish_detail.php?phish_id=6518584,2020-04-21T02:02:25+00:00,yes,2020-04-21T02:06:27+00:00,yes,Other
8319,6518583,http://invite-grub-whatsappsex-chat.2waky.com/,http://www.phishtank.com/phish_detail.php?phish_id=6518583,2020-04-21T02:02:21+00:00,yes,2020-04-21T02:06:27+00:00,yes,Other
8320,6518578,http://www.invite-grub-whatsappsex-chat.2waky.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6518578,2020-04-21T02:02:03+00:00,yes,2020-04-21T02:05:17+00:00,yes,Other
8321,6518570,https://mnnxd.app.link/qBwTPsRpQ5?platform=hootsuite,http://www.phishtank.com/phish_detail.php?phish_id=6518570,2020-04-21T02:01:29+00:00,yes,2020-04-21T05:05:06+00:00,yes,Other
8322,6518562,http://35.188.36.185/paypal/27-03-2020/paypal.com/website,http://www.phishtank.com/phish_detail.php?phish_id=6518562,2020-04-21T02:00:55+00:00,yes,2020-04-21T02:01:45+00:00,yes,Other
8323,6518543,https://madetec20.com/mobile/login.php?enc=985564164,http://www.phishtank.com/phish_detail.php?phish_id=6518543,2020-04-21T01:19:27+00:00,yes,2020-04-21T01:19:57+00:00,yes,Other
8324,6518526,http://ouraring-my.sharepoint.com/personal/tanja_kuusela_ouraring_com/_layouts/15/doc.aspx?sourcedoc,http://www.phishtank.com/phish_detail.php?phish_id=6518526,2020-04-21T01:02:12+00:00,yes,2020-05-07T18:35:00+00:00,yes,Other
8325,6518446,http://drukdeothjung.bt/components/DHL_package_information/done.html,http://www.phishtank.com/phish_detail.php?phish_id=6518446,2020-04-21T00:08:35+00:00,yes,2020-04-21T00:15:52+00:00,yes,Other
8326,6518395,http://35.188.36.185/paypal/www.paypal.com/website/,http://www.phishtank.com/phish_detail.php?phish_id=6518395,2020-04-21T00:03:52+00:00,yes,2020-04-21T00:08:51+00:00,yes,Other
8327,6518350,https://mathbariatimes.com/rmcp/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6518350,2020-04-20T23:51:34+00:00,yes,2020-04-28T14:05:13+00:00,yes,ABSA Bank
8328,6518274,https://betasus57.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6518274,2020-04-20T22:20:33+00:00,yes,2020-04-21T04:01:43+00:00,yes,Other
8329,6518273,http://betasus57.blogspot.com,http://www.phishtank.com/phish_detail.php?phish_id=6518273,2020-04-20T22:20:32+00:00,yes,2020-04-21T00:15:52+00:00,yes,Other
8330,6518263,https://forms.office.com/FormsPro/Pages/ResponsePage.aspx?id=t3dj48Rwk0SjOAlZGNMn6bAFynfDKY5Orhyq9zV62tpUQUszTlhXMVVIUUpXSkVLRVMyUldYUko5Ny4u&amp;vt=e36377b7-70c4-4493-a338-095918d327e9_1973aa6c-a10f-46bb-a912-07c43f73112e_Hash7_gCDqoyksQMUpfBM4pWlOqi%2bNuYAHSMp%2b8BeMc6qHdQU%3d,http://www.phishtank.com/phish_detail.php?phish_id=6518263,2020-04-20T22:05:27+00:00,yes,2020-04-22T21:23:12+00:00,yes,Other
8331,6518252,http://35.188.36.185/paypal/27-03-2020/paypal.com/website/,http://www.phishtank.com/phish_detail.php?phish_id=6518252,2020-04-20T22:00:58+00:00,yes,2020-04-20T22:08:55+00:00,yes,Other
8332,6518249,http://lucidfestival.com/wp-admin/network/icl/oud/setA/app/?app=login-detail&amp;session=56229ae31a447abc8a95c146d28b539a&amp;wait=08d2c770e70b42d646804f992d9accac2c303297,http://www.phishtank.com/phish_detail.php?phish_id=6518249,2020-04-20T22:00:45+00:00,yes,2020-04-20T22:07:45+00:00,yes,Other
8333,6518221,http://citibanamex.ahmreg.mx,http://www.phishtank.com/phish_detail.php?phish_id=6518221,2020-04-20T21:36:29+00:00,yes,2020-05-28T04:01:45+00:00,yes,Other
8334,6518112,http://dodocdu-001-site1.itempurl.com/promocao.php,http://www.phishtank.com/phish_detail.php?phish_id=6518112,2020-04-20T20:55:19+00:00,yes,2020-04-20T20:56:51+00:00,yes,Other
8335,6518062,https://telegra.ph/adgss-confirm-acount-04-19?fbclid=IwAR1yYTivoAiYeDsBYLffFzjjXsI3UrnSKgTlxhWtDPiUKj_v2kAVIJcGNuk,http://www.phishtank.com/phish_detail.php?phish_id=6518062,2020-04-20T20:20:32+00:00,yes,2020-05-02T06:01:25+00:00,yes,Other
8336,6518061,https://telegra.ph/adgss-confirm-acount-04-19,http://www.phishtank.com/phish_detail.php?phish_id=6518061,2020-04-20T20:18:15+00:00,yes,2020-04-30T08:39:23+00:00,yes,Other
8337,6518033,https://livestudentccc-my.sharepoint.com/personal/sdevers1_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=GvBp1amjHohQ6BeeHrppkzdsmQ0UxCLAeyjvfxK Dqo=&amp;docid=1_141f6927de56d4976b38315f89ed02c7c&amp;wdFormId={6FE6EEFE-99F8-4370-9E65-44388F3AD65C}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6518033,2020-04-20T20:00:27+00:00,yes,2020-04-22T05:07:04+00:00,yes,Other
8338,6517961,https://u3075118.ct.sendgrid.net/ls/click?upn=qdjUO1JueD3yUXm6YmR0IvI3pxvdF2zCZuD34NBh-2BXeWY2zPZHNV5LBnZHk-2BlsyeCjCVsi4O-2F9gxEJhEjsgP8vLUiS1fJomWILR8Tzq5PWU-3DdXNS_3cuR9d2khDFbX4cXKQQfA-2B05I7rpxCJ2x6aXEOUCTLvHtx8V61V97dDB-2BHta3KoZq4HLVPbVUH5X-2FRmG6nNlHB7vxGmu2vvmetC6V-2B4V7cTf9PLvFgY3dItbTYdTfEmaO9iJHWoQhokE2ZBf8SArreIn4a-2FLf59SWM3PnGrvz6A-2BQtBnC7-2B6-2BRaVzOOKpYCoPYqGrgKk1l6m2IK-2FQf1AhdrWw-2FHY5TRnleIFq0-2FMF82Pfb4Rq8ZDpDMLjvrUvQ7X,http://www.phishtank.com/phish_detail.php?phish_id=6517961,2020-04-20T19:32:50+00:00,yes,2020-04-21T08:00:22+00:00,yes,Other
8339,6517933,https://forms.gle/uGjm1KN5rRTUdArS6,http://www.phishtank.com/phish_detail.php?phish_id=6517933,2020-04-20T19:22:08+00:00,yes,2020-05-09T04:39:02+00:00,yes,Other
8340,6517934,https://docs.google.com/forms/d/e/1FAIpQLSccwaa6D_8eAhwby3wwDn3dRsVhFuC9rfxypDCa6md8VSK3qQ/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=6517934,2020-04-20T19:22:08+00:00,yes,2020-04-28T14:02:38+00:00,yes,Other
8341,6517919,https://graficabueno.com.br/wp-admin/Redirect/redirect.html,http://www.phishtank.com/phish_detail.php?phish_id=6517919,2020-04-20T19:14:23+00:00,yes,2020-04-21T07:59:32+00:00,yes,Other
8342,6517918,https://u3075118.ct.sendgrid.net/ls/click?upn=qdjUO1JueD3yUXm6YmR0IvI3pxvdF2zCZuD34NBh-2BXeWY2zPZHNV5LBnZHk-2BlsyeCjCVsi4O-2F9gxEJhEjsgP8m1hNcad-2BEjl-2BqhLMAoSJ1Y-3DrR-5_VCnxF-2BRYpCbdLVPjh-2BS13S2ConjjyRTsHJDBX-2F1VLUY6Uquli2GUejsRgmBYXWvdZtZyD90M1I1GKCb6g8c-2B1RwTgBHpQHk5263znPQ1LBPDWh-2B3eq-2FUuXQU3jn4iXFjSreNSWY8wDJ9iWFnW1GXBk7pnbmtYeukc5CIO2PhlhJQSxbtJiyCGyiAhlmchmbJsIBhvF7ShCcoopVHpgPK9dNtKKW4YKiWImJ2GqYZUVM5V8a97C4qvtFT5N9qknZB,http://www.phishtank.com/phish_detail.php?phish_id=6517918,2020-04-20T19:14:22+00:00,yes,2020-04-21T07:59:09+00:00,yes,Other
8343,6517850,http://betasus199.blogspot.com,http://www.phishtank.com/phish_detail.php?phish_id=6517850,2020-04-20T18:33:52+00:00,yes,2020-04-20T18:39:09+00:00,yes,Other
8344,6517851,https://betasus199.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6517851,2020-04-20T18:33:52+00:00,yes,2020-04-20T18:39:09+00:00,yes,Other
8345,6517789,https://fast-pay.co/basic.php?k=27af1b996b207862a7d33592b14fe44a64a36ca6&viewed=1,http://www.phishtank.com/phish_detail.php?phish_id=6517789,2020-04-20T17:47:40+00:00,yes,2020-04-20T18:13:05+00:00,yes,Internal Revenue Service
8346,6517778,http://imaffiliateclub.com/.sio/sbc/sbc/sbcglobal.net.htm,http://www.phishtank.com/phish_detail.php?phish_id=6517778,2020-04-20T17:37:31+00:00,yes,2020-04-20T17:39:55+00:00,yes,Other
8347,6517736,https://www.youtube.com/redirect?stzid=Ugwqr2IrJca84j48K9Z4AaABAg&amp;event=comments&amp;redir_token=HZRoW_amrFyVfL1v0T7kQVi5RnV8MTU4NzQ4ODk4MEAxNTg3NDAyNTgw&amp;q=https%3A%2F%2Fservices.runescape.com-en.ru%2Fm%3Dforum%2Fforums.ws565%2C441%2C297%2C81962356%2C1103,http://www.phishtank.com/phish_detail.php?phish_id=6517736,2020-04-20T17:10:30+00:00,yes,2020-04-22T00:48:23+00:00,yes,RuneScape
8348,6517707,http://mail.agricareseeds.com/css/components/session/authenticate/4332a542/overviewshn.php,http://www.phishtank.com/phish_detail.php?phish_id=6517707,2020-04-20T16:54:19+00:00,yes,2020-04-20T16:56:31+00:00,yes,Other
8349,6517635,http://safetyconsultantehs.com/images/img/,http://www.phishtank.com/phish_detail.php?phish_id=6517635,2020-04-20T16:07:38+00:00,yes,2020-04-20T18:14:14+00:00,yes,Other
